,room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,latitude,longitude,boroughs
15267,10240434,4513819,Private room,Centrum Oost,14,5.0,2,0.0,156.0,Modern Warehouse Loft + free Parking,52.369053,4.917658,Centrum
15268,9829578,50626183,Private room,Centrum West,83,5.0,2,1.0,150.0,Dam Square Apartment 1,52.375535,4.893658,Centrum
15269,10360317,44432555,Private room,De Baarsjes / Oud West,94,4.5,3,2.0,163.0,Cozy modern studio with balcony,52.369281,4.867929,West
15270,19279778,2543098,Private room,Oud Oost,1,0.0,2,1.0,162.0,Sunny room with private shower close to De Pijp,52.354099,4.910518,Oost
15271,16918624,94015458,Private room,Centrum West,15,4.5,2,1.0,162.0,Private comfortable apartment heart city centre,52.369515,4.888291,Centrum
15272,4157853,19562807,Private room,Centrum West,69,5.0,2,1.0,180.0,"Cosy guest suite in Old City, Amsterdam",52.372987,4.896339,Centrum
15273,18133020,124984282,Private room,Centrum Oost,5,5.0,2,1.0,176.0,Quiet and bright room in the heart of Amsterdam,52.36353,4.89924,Centrum
15274,8642036,15465345,Private room,Centrum West,83,5.0,4,2.0,167.0,Two Stunning Bedrooms in the Heart of the City!,52.368491,4.889708,Centrum
15275,690757,3529778,Private room,Centrum West,221,4.5,3,1.0,168.0,SPACIOUS LOFT in 17C CANAL MANSION,52.374433,4.899602,Centrum
15276,16640578,109955003,Private room,Centrum Oost,23,5.0,2,1.0,180.0,Modern private apartment in Canal District | 2P,52.362277,4.895479,Centrum
15277,8038640,42396683,Private room,Centrum West,103,4.5,3,0.0,150.0,Amazing comfortable private City Centre apartment,52.377855,4.880609,Centrum
15278,3352034,16913690,Private room,De Baarsjes / Oud West,179,5.0,2,1.0,150.0,Luxury apartment in city center,52.365093,4.876127,West
15279,13852643,67729845,Private room,Centrum West,36,4.5,2,1.0,179.0,Loft @Centre/Jordaan,52.382375,4.887124,Centrum
15280,10310985,1626196,Private room,Centrum West,75,5.0,2,1.0,162.0,Art Nouveau House on top Location (private!),52.374279,4.886859,Centrum
15281,1447024,5365863,Private room,Centrum West,210,5.0,3,0.0,180.0,,52.369451,4.880751,Centrum
15282,13308006,35762833,Private room,De Baarsjes / Oud West,27,5.0,3,2.0,160.0,Authentic Amsterdam Basement,52.358284,4.861482,West
15283,19988595,80686051,Private room,Bos en Lommer,0,0.0,3,2.0,180.0,Lovely Rooftop apartment,52.378791,4.859313,West
15284,17967394,46691672,Private room,Centrum West,16,4.5,4,2.0,180.0,NEW ★★★★★ | BEST LOCATION | In the  AMS | ★★★★★,52.377663,4.893524,Centrum
15285,1139498,3314075,Private room,Oud Noord,101,4.5,4,1.0,148.0,"apt. full of light, space & comfort",52.390034,4.942186,West
15286,16401807,107448990,Private room,Centrum West,23,4.5,2,1.0,162.0,Romantic & cozy canal apartment | City Centre,52.378154,4.891393,Centrum
15287,253650,187580,Private room,Centrum West,288,5.0,2,1.0,179.0,Great room @ BEST location  + 2 bikes!,52.367752,4.889815,Centrum
15288,12015468,3744858,Private room,Centrum West,13,5.0,2,1.0,158.0,Studio Koggeschip,52.377785,4.893888,Centrum
15289,3088648,4674102,Private room,Centrum West,206,5.0,4,2.0,150.0,Two private rooms in the center,52.376475,4.893837,Centrum
15290,13405793,3590237,Private room,Centrum West,38,5.0,2,1.0,179.0,Sunny Apartment Amsterdam City Centre,52.372747,4.889964,Centrum
15291,1205976,2095158,Entire home/apt,Centrum West,3,5.0,4,2.0,96.0,Great View Apartment in the Jordaan,52.382784,4.882192,Centrum
15292,9326539,31073124,Entire home/apt,Westerpark,0,0.0,2,1.0,102.0,Bright sunny apartment in cosy area,52.382452,4.872044,West
15293,5865101,4737293,Entire home/apt,Centrum West,2,0.0,2,1.0,96.0,Cosy & Trendy City Center Apartment,52.379689,4.882331,Centrum
15294,1757675,9242269,Entire home/apt,Westerpark,3,4.5,2,1.0,90.0,Great stay in popular area in Amsterdam!,52.388602,4.886651,West
15295,15762904,84449589,Entire home/apt,Centrum West,3,4.5,2,1.0,95.0,COSY & COMPACT apt. in City Center!,52.377634,4.882786,Centrum
15296,4228872,7320594,Entire home/apt,Westerpark,7,5.0,2,1.0,102.0,Lovely  apartment waterfront,52.390941,4.8839,West
15297,2144308,10945099,Entire home/apt,Noord West,4,5.0,2,1.0,102.0,"Light apartment, free parking",52.413021,4.919058,West
15298,17708764,84449589,Entire home/apt,Westerpark,6,3.0,2,1.0,95.0,Spacious apt. Chill City Center stay!,52.388962,4.879542,West
15299,13552955,77754695,Entire home/apt,Westerpark,1,0.0,2,1.0,90.0,Perfect apartment in a authentic neighbourhood,52.389743,4.877176,West
15300,11605832,14408115,Entire home/apt,Bos en Lommer,3,5.0,2,1.0,95.0,Light and cosy apartment,52.378008,4.857032,West
15301,1826347,9556682,Entire home/apt,Oud Noord,21,5.0,2,1.0,100.0,Spacious apartment with great view!,52.38125,4.908735,West
15302,5878831,8128980,Entire home/apt,Centrum West,20,5.0,2,1.0,99.0,Charming apartment in the Jordaan,52.379481,4.882312,Centrum
15303,13487819,77272110,Entire home/apt,Centrum West,15,4.5,2,0.0,96.0,Colorful studio in Jordaan,52.381118,4.885305,Centrum
15304,16445619,66092906,Entire home/apt,Westerpark,4,5.0,2,0.0,84.0,Cosy Studio for max 2p next to Westerpark,52.388843,4.878262,West
15305,15347362,65720674,Entire home/apt,Oud Noord,10,5.0,2,1.0,102.0,Spacious house with sunny garden in Trendy North,52.391286,4.908673,West
15306,624485,3098348,Entire home/apt,Westerpark,70,4.5,2,1.0,84.0,Beautifull apartment at Westerpark,52.386941,4.878875,West
15307,15467602,19631603,Entire home/apt,Westerpark,10,5.0,4,1.0,102.0,cozy apartment in peaceful neighborhood,52.38972,4.880189,West
15308,18279087,15996910,Entire home/apt,Slotervaart,0,0.0,4,2.0,102.0,Lovely and spacious apartment with  free parking !,52.359207,4.843232,Nieuw-West
15309,6196535,3727499,Entire home/apt,De Baarsjes / Oud West,2,0.0,2,1.0,96.0,Dylan's Apartment,52.360215,4.849683,West
15310,10853698,18703009,Entire home/apt,De Baarsjes / Oud West,5,4.0,2,1.0,102.0,Centre-based Wonderful House,52.37411,4.864366,West
15311,14540870,87871054,Entire home/apt,Westerpark,6,4.5,2,1.0,95.0,WONDERFUL light apt. for couples!,52.383386,4.870513,West
15312,7266385,38046926,Entire home/apt,Westerpark,8,5.0,2,1.0,96.0,Lovely apartment nearby Westerpark!,52.390083,4.877948,West
15313,16894905,18483825,Entire home/apt,De Baarsjes / Oud West,12,5.0,3,2.0,96.0,Nice apartment in Amsterdam-West near Vondelpark,52.360978,4.850729,West
15314,16375413,26917345,Entire home/apt,De Baarsjes / Oud West,1,0.0,2,2.0,96.0,Beautiful Apt in Old-West. The best place to be!,52.363403,4.861428,West
15315,17710986,113977564,Entire home/apt,De Baarsjes / Oud West,4,4.5,2,1.0,95.0,STUNNING apt. located in trendy old-west area!!,52.364849,4.853629,West
15316,19805833,41256114,Entire home/apt,Geuzenveld / Slotermeer,0,0.0,2,1.0,90.0,Beautiful and cosy appartment with a big balcony,52.37342,4.828569,Nieuw-West
15317,16420950,89800982,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,2,1.0,96.0,Great 1-bedroom apartment in De PijP,52.356661,4.896896,Zuid
15318,12277592,66151284,Entire home/apt,De Baarsjes / Oud West,1,0.0,3,2.0,101.0,Great appartment near the centre,52.362842,4.878197,West
15319,17259087,113977564,Entire home/apt,De Baarsjes / Oud West,3,5.0,2,2.0,95.0,A'dam GARDEN apt.; a great choice!,52.361536,4.86059,West
15320,17913345,113977564,Entire home/apt,De Baarsjes / Oud West,4,4.5,2,1.0,95.0,pleasantly comfortable and cozy apt.!,52.361837,4.850778,West
15321,19798028,130793122,Entire home/apt,De Baarsjes / Oud West,1,0.0,4,1.0,95.0,Shabby Chic Artist's apartment,52.369698,4.87078,West
15322,17351531,113977564,Entire home/apt,Westerpark,4,4.0,2,1.0,95.0,GREAT convenient apt. + balcony!,52.382291,4.869654,West
15323,17507293,113977564,Entire home/apt,De Baarsjes / Oud West,12,4.5,2,1.0,95.0,Stylish apt. populair old-west area!!,52.365846,4.852981,West
15324,13684425,79689736,Entire home/apt,De Baarsjes / Oud West,7,4.5,2,1.0,96.0,Comfortable and bright apartment. Build in 1890 :),52.368799,4.870739,West
15325,16387617,65859990,Entire home/apt,Centrum West,6,4.5,3,0.0,101.0,APT in entertainment district | City Centre,52.37544,4.87672,Centrum
15326,14830271,87871054,Entire home/apt,De Baarsjes / Oud West,4,5.0,2,1.0,95.0,PLEASANT apt. for a nice stay at A'dam west area!,52.367522,4.85259,West
15327,15668279,87871054,Entire home/apt,Bos en Lommer,5,4.0,2,1.0,95.0,MODERN and convenient A'dam apt.!,52.376252,4.856276,West
15328,19337909,28214582,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,2,0.0,96.0,Practical apartment on super location in 'De Pijp',52.355543,4.897907,Zuid
15329,14831179,84449589,Entire home/apt,Centrum West,8,4.5,2,0.0,95.0,CITY CENTER JORDAAN comfy apt.!,52.37086,4.878557,Centrum
15330,15763336,84449589,Entire home/apt,Centrum West,1,0.0,2,1.0,95.0,ELEGANT City Center apt.,52.379631,4.882176,Centrum
15331,13843988,16815501,Entire home/apt,Westerpark,4,5.0,2,1.0,84.0,Lovely apartment in Westerpark area!,52.381258,4.870155,West
15332,17873638,84449589,Entire home/apt,Centrum West,6,4.5,2,0.0,95.0,CITY CENTER studio + canal view!,52.368351,4.881469,Centrum
15333,18580481,127792401,Entire home/apt,De Baarsjes / Oud West,0,0.0,2,1.0,102.0,Cosy appartement in Amsterdam,52.362052,4.857657,West
15334,16696307,84453740,Entire home/apt,De Baarsjes / Oud West,7,4.5,2,1.0,95.0,Cozy and homely A'dam apt. with garden!,52.363199,4.853091,West
15335,18299123,113977564,Entire home/apt,Bos en Lommer,0,0.0,2,1.0,95.0,great Amsterdam apartment,52.374864,4.85956,West
15336,13922628,31977816,Entire home/apt,Slotervaart,5,5.0,4,2.0,96.0,Light and Peacefull Apartment,52.357225,4.830163,Nieuw-West
15337,16385611,87871054,Entire home/apt,Westerpark,12,4.5,2,1.0,95.0,ONE OF A KIND apt. in A'dam!,52.379,4.874036,West
15338,7474662,39146647,Entire home/apt,Centrum Oost,152,5.0,2,0.0,90.0,kramerskamer,52.36242,4.909278,Centrum
15339,16372584,87871054,Entire home/apt,Bos en Lommer,16,4.5,2,1.0,95.0,FANTASTIC cozy A'dam apt + balcony!,52.375472,4.858261,West
15340,7572464,5993905,Entire home/apt,De Baarsjes / Oud West,6,5.0,2,1.0,95.0,New modern apartment 78m2 + 2 bikes,52.362592,4.851895,West
15341,15030691,87871054,Entire home/apt,De Baarsjes / Oud West,14,5.0,2,1.0,95.0,CHARMING A'dam west area apt. with balcony!,52.371022,4.847913,West
15342,19325381,8632496,Entire home/apt,Westerpark,1,0.0,2,1.0,84.0,"Bright, sunny and peaceful apartment with balcony",52.379433,4.870007,West
15343,18100376,6909488,Entire home/apt,De Baarsjes / Oud West,1,0.0,3,1.0,102.0,Cosy apartment in popular area of Amsterdam,52.371071,4.849783,West
15344,1730182,9116113,Entire home/apt,Bos en Lommer,32,5.0,2,1.0,90.0,Comfi&Clean appartment with garden,52.383775,4.852445,West
15345,12909346,18436383,Entire home/apt,Bos en Lommer,10,5.0,2,1.0,100.0,Apartment with spacious sunny balcony next to park,52.384587,4.857019,West
15346,17869428,107745142,Entire home/apt,Centrum Oost,2,0.0,2,1.0,95.0,Cozy apt. close to Waterlooplein!,52.364376,4.917513,Centrum
15347,19023296,113977564,Entire home/apt,De Baarsjes / Oud West,0,0.0,2,1.0,95.0,"Perfect apt. + garden, located in quiet street!!",52.367366,4.855962,West
15348,18380186,113977564,Entire home/apt,Westerpark,0,0.0,2,1.0,95.0,Outstanding nice apt.!,52.379585,4.874606,West
15349,13762312,11486991,Entire home/apt,Westerpark,3,4.5,2,1.0,95.0,Cosy apartment in popular area next to Jordaan,52.384339,4.872056,West
15350,15423130,9744698,Entire home/apt,Bos en Lommer,0,0.0,2,1.0,96.0,Nice and charming apartment,52.378851,4.849424,West
15351,15710404,87871054,Entire home/apt,Bos en Lommer,4,4.5,2,1.0,95.0,COLOURFUL apt. with city gardens view!,52.376967,4.863398,West
15352,7545536,5013325,Entire home/apt,De Baarsjes / Oud West,23,5.0,2,1.0,101.0,Homy apartment in buzzing West,52.361306,4.851292,West
15353,16387547,6274857,Entire home/apt,De Baarsjes / Oud West,2,0.0,2,1.0,96.0,"Quiet, spacious apartment across from Vondelpark",52.360401,4.859602,West
15354,9793214,4474767,Entire home/apt,De Baarsjes / Oud West,5,5.0,2,1.0,90.0,Typical Amsterdam apartment (2-4p) near Vondelpark,52.36726,4.856416,West
15355,18318233,113977564,Entire home/apt,Bos en Lommer,3,4.5,2,1.0,95.0,"warm inviting home, welcome!",52.374953,4.846872,West
15356,11964474,20833531,Entire home/apt,Bos en Lommer,11,4.5,2,1.0,102.0,bright appartment nearby center,52.379093,4.850741,West
15357,16011116,33947918,Entire home/apt,Bos en Lommer,3,5.0,2,1.0,90.0,"Great apartment, close to the city centre",52.383476,4.85531,West
15358,15480665,17464818,Entire home/apt,Bos en Lommer,10,5.0,2,1.0,90.0,Cosy apartment in Amsterdam 'Bolo',52.37939,4.848923,West
15359,19827319,108971549,Entire home/apt,Centrum Oost,1,0.0,3,0.0,96.0,Cozy and comfortable basement studio in centrum.,52.359978,4.896142,Centrum
15360,3522143,17736293,Entire home/apt,Bijlmer Oost,3,5.0,2,1.0,60.0,Quiet summer apartment,52.324585,4.978724,Zuidoost
15361,6694857,35046343,Entire home/apt,Bos en Lommer,33,4.5,4,1.0,60.0,Topfloor apartment in domestic area,52.379765,4.850025,West
15362,8545420,25732098,Entire home/apt,Bos en Lommer,1,0.0,2,1.0,44.0,Clean/Design/Luxury apartment near the centre!,52.37707,4.860492,West
15363,15459131,3794918,Entire home/apt,Bos en Lommer,2,0.0,2,1.0,52.0,Modern Apartment with a View,52.380477,4.847483,West
15364,17280061,46237110,Entire home/apt,Oostelijk Havengebied / Indische Buurt,3,3.5,2,1.0,58.0,Sunny and stylish apartment in Amsterdam East,52.362916,4.944159,Oost
15365,18305706,11944049,Entire home/apt,Noord West,6,5.0,2,1.0,48.0,Stay in a cool Red Fire Truck @ campsite of choice,52.409706,4.906911,West
15366,18544524,2524784,Entire home/apt,Bos en Lommer,0,0.0,2,1.0,59.0,Sunny appartment in quiet area close to centre,52.377323,4.854731,West
15367,11218361,58446174,Entire home/apt,Noord Oost,0,0.0,2,1.0,59.0,Apartment in Amsterdam-North,52.396444,4.937717,West
15368,6564747,34339797,Entire home/apt,Centrum West,2,0.0,2,1.0,54.0,"Willemsstraat, Jordaan, Canals",52.38189,4.882743,Centrum
15369,13622827,78916932,Entire home/apt,Oostelijk Havengebied / Indische Buurt,3,4.0,4,1.0,59.0,Spacious and furnished apartment close to the city,52.363987,4.941024,Oost
15370,17567465,40767758,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,2,0.0,60.0,Central apartment at Albert Cuypmarket,52.354603,4.893863,Zuid
15371,19687541,18091063,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,2,1.0,60.0,"Beautiful apartment for 1 or 2, with working place",52.341359,4.904827,Zuid
15372,1149380,6300541,Entire home/apt,Bijlmer Centrum,165,5.0,6,3.0,48.0,calypso,52.319071,4.945842,Zuidoost
15373,10663669,55082978,Entire home/apt,Bijlmer Oost,0,0.0,4,2.0,48.0,"Cozy, spacious appartment",52.319543,4.980185,Zuidoost
15374,19637079,13371546,Entire home/apt,Osdorp,3,5.0,2,1.0,54.0,Spaciousness and luminous apartment Amsterdam West,52.359347,4.789156,Nieuw-West
15375,18308929,7550133,Entire home/apt,Noord-West / Noord-Midden,1,0.0,2,1.0,60.0,Romantic/Cosy Apt Near Vondelpark,52.351546,4.853998,West
15376,15168599,44013942,Entire home/apt,Oud Noord,13,5.0,2,1.0,53.0,Lovely little house with garden,52.393643,4.940375,West
15377,19776811,5563640,Entire home/apt,De Baarsjes / Oud West,0,0.0,2,1.0,46.0,60m2 apartement by Vondelpark (unfurnished),52.362926,4.873384,West
15378,552145,2460631,Entire home/apt,De Baarsjes / Oud West,16,5.0,2,1.0,60.0,"Near city center, green area, WIFI",52.36694,4.850333,West
15379,13469650,2668240,Entire home/apt,De Pijp / Rivierenbuurt,2,0.0,2,1.0,54.0,"Friendly, clean aprtmnt, close to city centre",52.35105,4.901593,Zuid
15380,16340883,106986148,Entire home/apt,Slotervaart,0,0.0,1,0.0,59.0,A studio for one person,52.353466,4.831334,Nieuw-West
15381,13784622,5972869,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0.0,3,1.0,60.0,Cozy hide-out in vibrant Amsterdam East,52.363552,4.936497,Oost
15382,7222735,2614920,Entire home/apt,Geuzenveld / Slotermeer,11,5.0,3,1.0,46.0,Cosy appartment in quiet & green Amsterdam,52.376243,4.828131,Nieuw-West
15383,18879808,90580764,Entire home/apt,Geuzenveld / Slotermeer,3,3.0,3,1.0,60.0,BIG bedroom with balcony,52.378735,4.802567,Nieuw-West
15384,8259239,34201668,Entire home/apt,Geuzenveld / Slotermeer,8,5.0,2,1.0,60.0,Little house in up-and-coming Nieuw-West,52.373182,4.817994,Nieuw-West
15385,13506453,70465829,Entire home/apt,Centrum West,2,0.0,3,1.0,60.0,Large 4 Room Houseboat in the Center of Amsterda,52.384031,4.890938,Centrum
15386,431635,1939922,Entire home/apt,Bos en Lommer,8,4.5,2,2.0,48.0,Sunny apartment with cat,52.378527,4.855731,West
15387,2450025,5222532,Entire home/apt,Noord West,4,5.0,2,1.0,60.0,Cozy houseboat near the NDSM & city centrum,52.410454,4.901444,West
15388,11684742,24651625,Entire home/apt,Bijlmer Oost,85,4.0,2,1.0,60.0,Studio in Amsterdam 15 min from center,52.318925,4.978956,Zuidoost
15389,13041188,72127124,Entire home/apt,Centrum Oost,0,0.0,2,1.0,60.0,Quiet canal apartment for seniors,52.370472,4.909919,Centrum
15390,3444136,4738658,Entire home/apt,Watergraafsmeer,23,4.5,2,1.0,60.0,Light & centrally located apartment,52.347412,4.914453,Oost
15391,15007079,47479242,Entire home/apt,Watergraafsmeer,24,5.0,2,0.0,58.0,Cozy Studio in Amstel By Short Stay,52.340652,4.919441,Oost
15392,1302891,7083371,Entire home/apt,Geuzenveld / Slotermeer,0,0.0,2,1.0,52.0,Large Apartment for Rent,52.38248,4.8021,Nieuw-West
15393,9608455,41077999,Entire home/apt,Oostelijk Havengebied / Indische Buurt,7,4.5,2,1.0,56.0,Smal aprt in lovely amsterdam east,52.36335,4.933664,Oost
15394,17816285,121351044,Private room,Centrum West,16,4.5,2,1.0,179.0,Amsterdam Centre,52.379253,4.886235,Centrum
15395,18248976,4988898,Private room,Centrum West,11,5.0,4,2.0,180.0,"LUX & STYLISH  B&B: GRNDFLR, CENTRE, 10MIN WALK CS",52.382956,4.886474,Centrum
15396,18211488,19109545,Private room,Centrum Oost,4,5.0,2,1.0,180.0,Beautiful room with garden view R,52.364031,4.892471,Centrum
15397,5367709,9287585,Private room,Centrum West,84,5.0,3,1.0,167.0,Canal luxe studio,52.379002,4.892398,Centrum
15398,9816257,517215,Private room,Noord-West / Noord-Midden,41,5.0,2,1.0,156.0,Bed and Boat Amsterdam (2 persons),52.33878,4.845256,West
15399,19202561,133920076,Private room,Centrum West,0,0.0,2,1.0,174.0,Welcome to Hotel The Bird  city center Amsterdam,52.369097,4.89397,Centrum
15400,13869512,20427091,Private room,Centrum Oost,22,5.0,2,0.0,156.0,sunny panoramic loft in citycenter,52.370386,4.90979,Centrum
15401,443698,2204326,Private room,Centrum Oost,31,5.0,2,1.0,162.0,The Warehouse: at home in Amsterdam,52.360355,4.899665,Centrum
15402,8610280,45297030,Private room,Centrum West,49,5.0,2,1.0,167.0,Canal View - City Centre Apartment,52.374757,4.898778,Centrum
15403,16537064,108804547,Private room,Centrum West,17,4.5,6,1.0,180.0,Luxury 3-room City Center Appartment near Damsquar,52.37249,4.892311,Centrum
15404,17637621,3173916,Private room,Centrum West,18,4.5,2,1.0,156.0,Canal bnb,52.379124,4.8899,Centrum
15405,13584858,67005410,Private room,Centrum West,45,4.5,3,1.0,162.0,"Hotel in the heart of Amsterdam, Basement Room",52.373557,4.899852,Centrum
